State: 12, 2, 254, 128, 6, 2, 8,  Action: 0,  -18.076928299777308
State: 12, 2, 254, 128, 6, 2, 8,  Action: 39,  -14.55436763603459
State: 12, 2, 254, 128, 6, 2, 8,  Action: 37,  -12.21479256259248
State: -10, 254, 255, 0, 2, 0, 7,  Action: 37,  0.0
State: -10, 254, 255, 0, 2, 0, 7,  Action: 39,  -1.8
State: -10, 254, 255, 0, 2, 0, 7,  Action: 0,  0.0
State: -10, 254, 255, 0, 2, 0, 6,  Action: 37,  5250.499421634022
State: -10, 254, 255, 0, 2, 0, 6,  Action: 39,  1675.3865267094768
State: -10, 254, 255, 0, 2, 0, 6,  Action: 0,  -3.993792822
State: 12, 2, 254, 128, 6, 2, 7,  Action: 37,  -13.95878942520881
State: 12, 2, 254, 128, 6, 2, 7,  Action: 39,  -20.03298335525264
State: 12, 2, 254, 128, 6, 2, 7,  Action: 0,  -14.768830407356198
State: 12, 2, 254, 128, 6, 2, 6,  Action: 0,  -13.651877330375829
State: 12, 2, 254, 128, 6, 2, 6,  Action: 39,  -10.481365039239058
State: 12, 2, 254, 128, 6, 2, 6,  Action: 37,  -5.639288321920154
State: -10, 254, 255, 0, 2, 0, 5,  Action: 0,  2047.0443804189551
State: -10, 254, 255, 0, 2, 0, 5,  Action: 39,  1873.3642186955312
State: -10, 254, 255, 0, 2, 0, 5,  Action: 37,  7897.253570544295
State: 12, 2, 254, 128, 6, 2, 5,  Action: 0,  -7.357113375106421
State: 12, 2, 254, 128, 6, 2, 5,  Action: 39,  -16.511626683582318
State: 12, 2, 254, 128, 6, 2, 5,  Action: 37,  -13.445696021556262
State: -10, 254, 255, 0, 2, 0, 4,  Action: 37,  7929.118752538601
State: -10, 254, 255, 0, 2, 0, 4,  Action: 39,  409.7205448924737
State: -10, 254, 255, 0, 2, 0, 4,  Action: 0,  -2.9272342652644263
State: 12, 2, 254, 128, 6, 2, 4,  Action: 0,  -8.167765118076192
State: 12, 2, 254, 128, 6, 2, 4,  Action: 39,  -7.890692652524349
State: 12, 2, 254, 128, 6, 2, 4,  Action: 37,  -10.463717378431786
State: -9, 0, 0, 0, 0, 1, 0,  Action: 0,  10974.25096361495
State: -9, 0, 0, 0, 0, 1, 0,  Action: 39,  10774.676635283038
State: -9, 0, 0, 0, 0, 1, 0,  Action: 37,  10935.413497270933
State: 10, 254, 254, 128, 2, 2, 7,  Action: 0,  -0.9
State: 10, 254, 254, 128, 2, 2, 7,  Action: 39,  -3.6
State: 10, 254, 254, 128, 2, 2, 7,  Action: 37,  -1.8
State: 10, 254, 254, 128, 2, 2, 6,  Action: 0,  0.0
State: 10, 254, 254, 128, 2, 2, 6,  Action: 39,  0.0
State: 10, 254, 254, 128, 2, 2, 6,  Action: 37,  -3.258
State: 10, 254, 254, 128, 2, 2, 5,  Action: 37,  -3.6
State: 10, 254, 254, 128, 2, 2, 5,  Action: 39,  -4.3909324884729
State: 10, 254, 254, 128, 2, 2, 5,  Action: 0,  -5.617040211000001
State: 12, 2, 254, 128, 6, 0, 9,  Action: 37,  -10.814367292635325
State: 12, 2, 254, 128, 6, 0, 9,  Action: 39,  -8.020869301071759
State: 12, 2, 254, 128, 6, 0, 9,  Action: 0,  -5.603069511
State: 10, 254, 254, 128, 2, 2, 4,  Action: 37,  -7.1894525657023465
State: 10, 254, 254, 128, 2, 2, 4,  Action: 39,  -7.048188220029746
State: 10, 254, 254, 128, 2, 2, 4,  Action: 0,  -8.935097638745784
State: 12, 2, 254, 128, 6, 0, 8,  Action: 37,  -6.254489596768809
State: 12, 2, 254, 128, 6, 0, 8,  Action: 39,  -7.735330182501345
State: 12, 2, 254, 128, 6, 0, 8,  Action: 0,  -5.986984516238699
State: 10, 254, 254, 128, 2, 2, 3,  Action: 37,  -1.8
State: 10, 254, 254, 128, 2, 2, 3,  Action: 39,  0.0
State: 10, 254, 254, 128, 2, 2, 3,  Action: 0,  0.0
State: 12, 2, 254, 128, 6, 0, 7,  Action: 37,  -1.8
State: 12, 2, 254, 128, 6, 0, 7,  Action: 39,  -3.41649
State: 12, 2, 254, 128, 6, 0, 7,  Action: 0,  -2.561777811
State: 12, 2, 254, 128, 6, 0, 6,  Action: 37,  -23.401338936233522
State: 12, 2, 254, 128, 6, 0, 6,  Action: 39,  -62.99453451826484
State: 12, 2, 254, 128, 6, 0, 6,  Action: 0,  -37.02736249890253
State: -2, 2, 0, 128, 6, 1, 9,  Action: 37,  -9.20397131283672
State: -2, 2, 0, 128, 6, 1, 9,  Action: 39,  -14.787652721403424
State: -2, 2, 0, 128, 6, 1, 9,  Action: 0,  -14.364860281364393
State: 12, 2, 254, 128, 6, 0, 5,  Action: 0,  -44.688541056668335
State: 12, 2, 254, 128, 6, 0, 5,  Action: 39,  -59.05418960102691
State: 12, 2, 254, 128, 6, 0, 5,  Action: 37,  -41.965659239281436
State: -2, 2, 0, 128, 6, 1, 8,  Action: 37,  -4.8868362
State: -2, 2, 0, 128, 6, 1, 8,  Action: 39,  2.352858837776771
State: -2, 2, 0, 128, 6, 1, 8,  Action: 0,  -11.313424278863819
State: -2, 2, 0, 128, 6, 1, 7,  Action: 0,  -1.9084477569408014
State: -2, 2, 0, 128, 6, 1, 7,  Action: 39,  -7.236116765871245
State: -2, 2, 0, 128, 6, 1, 7,  Action: 37,  -2.619872379779407
State: 12, 2, 254, 128, 6, 0, 4,  Action: 37,  -53.85765657874553
State: 12, 2, 254, 128, 6, 0, 4,  Action: 39,  -13.939388850124928
State: 12, 2, 254, 128, 6, 0, 4,  Action: 0,  -38.44818394336794
State: -2, 2, 0, 128, 6, 1, 6,  Action: 0,  -4.5450057567963
State: -2, 2, 0, 128, 6, 1, 6,  Action: 39,  1.7430001245838949
State: -2, 2, 0, 128, 6, 1, 6,  Action: 37,  -3.6
State: 12, 2, 254, 128, 6, 0, 3,  Action: 0,  0.0
State: 12, 2, 254, 128, 6, 0, 3,  Action: 39,  0.0
State: 12, 2, 254, 128, 6, 0, 3,  Action: 37,  -1.8
State: -2, 2, 0, 128, 6, 1, 5,  Action: 0,  -3.5827135923160505
State: -2, 2, 0, 128, 6, 1, 5,  Action: 39,  -4.050969986727663
State: -2, 2, 0, 128, 6, 1, 5,  Action: 37,  -4.270193453488929
State: -2, 2, 0, 128, 6, 1, 4,  Action: 37,  -11.000806752552233
State: -2, 2, 0, 128, 6, 1, 4,  Action: 39,  -11.574131364854491
State: -2, 2, 0, 128, 6, 1, 4,  Action: 0,  -7.150573800000001
State: -2, 2, 0, 128, 6, 1, 3,  Action: 37,  -1.8
State: -2, 2, 0, 128, 6, 1, 3,  Action: 39,  -3.9869999999999997
State: -2, 2, 0, 128, 6, 1, 3,  Action: 0,  0.0
State: -9, 0, 0, 0, 0, 0, 0,  Action: 37,  9879.65653701979
State: -9, 0, 0, 0, 0, 0, 0,  Action: 39,  10410.561977532796
State: -9, 0, 0, 0, 0, 0, 0,  Action: 0,  9755.290184104448
State: -2, 2, 0, 128, 6, 0, 9,  Action: 37,  497.24806804866193
State: -2, 2, 0, 128, 6, 0, 9,  Action: 39,  -51.825683920479406
State: -2, 2, 0, 128, 6, 0, 9,  Action: 0,  -28.591363842029242
State: -2, 2, 0, 128, 6, 0, 8,  Action: 37,  -76.80746931869783
State: -2, 2, 0, 128, 6, 0, 8,  Action: 39,  394.6789869133272
State: -2, 2, 0, 128, 6, 0, 8,  Action: 0,  -111.2341094905284
State: -2, 2, 0, 128, 6, 0, 7,  Action: 37,  798.270357591072
State: -2, 2, 0, 128, 6, 0, 7,  Action: 39,  -86.65960870070158
State: -2, 2, 0, 128, 6, 0, 7,  Action: 0,  -69.86331214606926
State: -2, 2, 0, 128, 6, 0, 6,  Action: 37,  -52.162255979749276
State: -2, 2, 0, 128, 6, 0, 6,  Action: 39,  -53.81006937933219
State: -2, 2, 0, 128, 6, 0, 6,  Action: 0,  570.3118632139992
State: -2, 2, 0, 128, 6, 0, 5,  Action: 37,  -61.61467797402571
State: -2, 2, 0, 128, 6, 0, 5,  Action: 39,  -69.1961279414609
State: -2, 2, 0, 128, 6, 0, 5,  Action: 0,  -60.574468508648174
State: -2, 2, 0, 128, 6, 0, 4,  Action: 37,  -53.867142059702616
State: -2, 2, 0, 128, 6, 0, 4,  Action: 39,  -53.687655595544534
State: -2, 2, 0, 128, 6, 0, 4,  Action: 0,  -42.020348485926704
State: -2, 2, 0, 128, 6, 0, 3,  Action: 37,  -36.876584368126416
State: -2, 2, 0, 128, 6, 0, 3,  Action: 39,  -27.105522539795857
State: -2, 2, 0, 128, 6, 0, 3,  Action: 0,  -53.1840531523458
State: 10, 254, 254, 128, 2, 0, 6,  Action: 37,  -8.059595779491662
State: 10, 254, 254, 128, 2, 0, 6,  Action: 39,  -4.41411788682
State: 10, 254, 254, 128, 2, 0, 6,  Action: 0,  -5.093909963632602
State: 10, 254, 254, 128, 2, 0, 5,  Action: 37,  -16.925531883553173
State: 10, 254, 254, 128, 2, 0, 5,  Action: 39,  -24.37233508717685
State: 10, 254, 254, 128, 2, 0, 5,  Action: 0,  -12.54595315967886
State: 10, 254, 254, 128, 2, 0, 4,  Action: 0,  -53.97532444557273
State: 10, 254, 254, 128, 2, 0, 4,  Action: 39,  -54.64395047572329
State: 10, 254, 254, 128, 2, 0, 4,  Action: 37,  -15.860081620543689
State: 10, 254, 254, 128, 2, 0, 3,  Action: 0,  -8.251784183558655
State: 10, 254, 254, 128, 2, 0, 3,  Action: 39,  -3.0095099999999997
State: 10, 254, 254, 128, 2, 0, 3,  Action: 37,  -2.27196
State: -3, 1, 1, 128, 6, 1, 9,  Action: 37,  30.289994432894673
State: -3, 1, 1, 128, 6, 1, 9,  Action: 39,  10.665142108382966
State: -3, 1, 1, 128, 6, 1, 9,  Action: 0,  -0.42744167519433696
State: -3, 1, 1, 128, 6, 1, 8,  Action: 37,  157.61253833481118
State: -3, 1, 1, 128, 6, 1, 8,  Action: 39,  114.73966592623178
State: -3, 1, 1, 128, 6, 1, 8,  Action: 0,  321.34246254656387
State: 11, 255, 254, 0, 3, 0, 6,  Action: 0,  -1.9345500000000002
State: 11, 255, 254, 0, 3, 0, 6,  Action: 39,  -5.4
State: 11, 255, 254, 0, 3, 0, 6,  Action: 37,  -2.142
State: -3, 1, 1, 128, 6, 1, 7,  Action: 37,  575.1378756609531
State: -3, 1, 1, 128, 6, 1, 7,  Action: 39,  -9.742190601652924
State: -3, 1, 1, 128, 6, 1, 7,  Action: 0,  -7.641349307133706
State: -3, 1, 1, 128, 6, 1, 6,  Action: 37,  2.7736237410155598
State: -3, 1, 1, 128, 6, 1, 6,  Action: 39,  -3.5845540736400006
State: -3, 1, 1, 128, 6, 1, 6,  Action: 0,  41.159204814940566
State: -3, 1, 1, 128, 6, 1, 5,  Action: 37,  81.70520592910952
State: -3, 1, 1, 128, 6, 1, 5,  Action: 39,  -6.295014096441744
State: -3, 1, 1, 128, 6, 1, 5,  Action: 0,  -18.667293265417275
State: -3, 1, 1, 128, 6, 1, 4,  Action: 37,  -8.888586069217485
State: -3, 1, 1, 128, 6, 1, 4,  Action: 39,  89.01434764558878
State: -3, 1, 1, 128, 6, 1, 4,  Action: 0,  -8.868012082757192
State: 4, 252, 254, 0, 3, 0, 8,  Action: 0,  -0.9
State: 4, 252, 254, 0, 3, 0, 8,  Action: 39,  -1.8
State: 4, 252, 254, 0, 3, 0, 8,  Action: 37,  -1.8
State: 4, 252, 254, 0, 3, 0, 7,  Action: 0,  0.0
State: 4, 252, 254, 0, 3, 0, 7,  Action: 39,  0.0
State: 4, 252, 254, 0, 3, 0, 7,  Action: 37,  -1.8
State: 4, 252, 254, 0, 3, 0, 6,  Action: 0,  0.0
State: 4, 252, 254, 0, 3, 0, 6,  Action: 39,  0.0
State: 4, 252, 254, 0, 3, 0, 6,  Action: 37,  -1.8
State: -3, 1, 1, 128, 6, 0, 9,  Action: 0,  -28.34185918013086
State: -3, 1, 1, 128, 6, 0, 9,  Action: 39,  -20.848419765963907
State: -3, 1, 1, 128, 6, 0, 9,  Action: 37,  -25.374171280660725
State: -3, 1, 1, 128, 6, 0, 8,  Action: 37,  -8.01769087378985
State: -3, 1, 1, 128, 6, 0, 8,  Action: 39,  33.67957765384472
State: -3, 1, 1, 128, 6, 0, 8,  Action: 0,  -4.36149
State: -3, 1, 1, 128, 6, 0, 7,  Action: 37,  155.8534303755913
State: -3, 1, 1, 128, 6, 0, 7,  Action: 39,  -11.030122076925853
State: -3, 1, 1, 128, 6, 0, 7,  Action: 0,  -19.840934647616777
State: -3, 1, 1, 128, 6, 0, 6,  Action: 37,  301.7134841291311
State: -3, 1, 1, 128, 6, 0, 6,  Action: 39,  -20.657889048816468
State: -3, 1, 1, 128, 6, 0, 6,  Action: 0,  -1.16617683723228
State: -3, 1, 1, 128, 6, 0, 5,  Action: 37,  143.58450215741772
State: -3, 1, 1, 128, 6, 0, 5,  Action: 39,  -32.79071204458451
State: -3, 1, 1, 128, 6, 0, 5,  Action: 0,  -31.58153589790019
State: -3, 1, 1, 128, 6, 0, 4,  Action: 37,  -37.54316492666295
State: -3, 1, 1, 128, 6, 0, 4,  Action: 39,  -39.69392496385686
State: -3, 1, 1, 128, 6, 0, 4,  Action: 0,  12.146284170148157
State: -3, 1, 1, 128, 6, 0, 3,  Action: 37,  -2.142
State: -3, 1, 1, 128, 6, 0, 3,  Action: 39,  -2.142
State: -3, 1, 1, 128, 6, 0, 3,  Action: 0,  -4.897098479691232
State: 6, 1, 255, 0, 5, 2, 9,  Action: 37,  9590.225368881062
State: 6, 1, 255, 0, 5, 2, 9,  Action: 39,  10244.794051688714
State: 6, 1, 255, 0, 5, 2, 9,  Action: 0,  9593.932470673377
State: 6, 1, 255, 0, 5, 2, 8,  Action: 37,  9618.127332352498
State: 6, 1, 255, 0, 5, 2, 8,  Action: 39,  10248.10342765064
State: 6, 1, 255, 0, 5, 2, 8,  Action: 0,  9602.463196467075
State: 6, 1, 255, 0, 5, 2, 7,  Action: 0,  9681.008230601263
State: 6, 1, 255, 0, 5, 2, 7,  Action: 39,  10235.439056134472
State: 6, 1, 255, 0, 5, 2, 7,  Action: 37,  9272.649394065753
State: 6, 1, 255, 0, 5, 2, 6,  Action: 37,  10247.796669203575
State: 6, 1, 255, 0, 5, 2, 6,  Action: 39,  6580.339494355743
State: 6, 1, 255, 0, 5, 2, 6,  Action: 0,  5203.512892589906
State: 6, 1, 255, 0, 5, 2, 5,  Action: 0,  9743.428340823464
State: 6, 1, 255, 0, 5, 2, 5,  Action: 39,  8710.907111111079
State: 6, 1, 255, 0, 5, 2, 5,  Action: 37,  8489.448137432573
State: 6, 1, 255, 0, 5, 2, 4,  Action: 0,  9082.273933639059
State: 6, 1, 255, 0, 5, 2, 4,  Action: 39,  10338.770228763773
State: 6, 1, 255, 0, 5, 2, 4,  Action: 37,  8801.073193348717
State: 6, 1, 255, 0, 5, 2, 3,  Action: 37,  -1.8
State: 6, 1, 255, 0, 5, 2, 3,  Action: 39,  493.4080650853889
State: 6, 1, 255, 0, 5, 2, 3,  Action: 0,  9893.292548873751
State: 6, 1, 255, 0, 5, 0, 9,  Action: 0,  9641.447078417174
State: 6, 1, 255, 0, 5, 0, 9,  Action: 39,  9640.490314469806
State: 6, 1, 255, 0, 5, 0, 9,  Action: 37,  9640.341869960259
State: 6, 1, 255, 0, 5, 0, 8,  Action: 37,  9620.03030699867
State: 6, 1, 255, 0, 5, 0, 8,  Action: 39,  9603.320612014937
State: 6, 1, 255, 0, 5, 0, 8,  Action: 0,  9619.068170515548
State: 6, 1, 255, 0, 5, 0, 7,  Action: 37,  9697.518924801705
State: 6, 1, 255, 0, 5, 0, 7,  Action: 39,  10240.445057794273
State: 6, 1, 255, 0, 5, 0, 7,  Action: 0,  9674.541829650878
State: 6, 1, 255, 0, 5, 0, 6,  Action: 37,  10206.889367867536
State: 6, 1, 255, 0, 5, 0, 6,  Action: 39,  9690.40918874485
State: 6, 1, 255, 0, 5, 0, 6,  Action: 0,  9685.414575427618
State: 6, 1, 255, 0, 5, 0, 5,  Action: 37,  9739.158302714033
State: 6, 1, 255, 0, 5, 0, 5,  Action: 39,  10208.737886544142
State: 6, 1, 255, 0, 5, 0, 5,  Action: 0,  9755.520589791468
State: 6, 1, 255, 0, 5, 0, 4,  Action: 37,  9926.807923633329
State: 6, 1, 255, 0, 5, 0, 4,  Action: 39,  10089.878713969894
State: 6, 1, 255, 0, 5, 0, 4,  Action: 0,  9923.450249612117
State: 6, 1, 255, 0, 5, 0, 3,  Action: 0,  9868.428139366495
State: 6, 1, 255, 0, 5, 0, 3,  Action: 39,  10019.131668307338
State: 6, 1, 255, 0, 5, 0, 3,  Action: 37,  10135.706721113798
State: -5, 1, 254, 0, 6, 0, 9,  Action: 0,  -0.9
State: -5, 1, 254, 0, 6, 0, 9,  Action: 39,  -1.8
State: -5, 1, 254, 0, 6, 0, 9,  Action: 37,  -1.8
State: 12, 1, 1, 0, 6, 2, 9,  Action: 37,  -11.419632624064194
State: 12, 1, 1, 0, 6, 2, 9,  Action: 39,  442.7812854525771
State: 12, 1, 1, 0, 6, 2, 9,  Action: 0,  -7.953428787587467
